time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
1.162504,-0.02929688,0.02490234,0.8251953,-1.274809,-1.267176,-0.4961832,20.97647
1.171817,-0.02539063,0.02441406,0.8227539,-1.396947,-1.137405,-0.4122138,20.92941
1.181186,-0.0324707,0.01855469,0.8222656,-1.229008,-1.175573,-0.4198473,20.88235
1.190532,-0.02929688,0.02514648,0.8132324,-1.236641,-1.114504,-0.6412213,20.92941
1.199895,-0.02832031,0.02441406,0.8181152,-1.167939,-1.145038,-0.7557252,20.88235
1.209246,-0.02905273,0.02612305,0.8168945,-1.335878,-1.152672,-0.5572519,20.97647
1.229992,-0.0300293,0.03320313,0.8117676,-1.083969,-1,-0.5114504,20.88235
1.239482,-0.03149414,0.02075195,0.8205566,-0.9389313,-0.9847328,-0.4961832,20.92941
1.248835,-0.02807617,0.0222168,0.8208008,-1.099237,-1.274809,-0.3206107,20.92941
1.258116,-0.02783203,0.0222168,0.8093262,-1.10687,-1.343511,-0.5954198,20.88235
1.267418,-0.03198242,0.01513672,0.8237305,-1.236641,-1.312977,-0.4961832,20.92941
1.2768,-0.02758789,0.02636719,0.8132324,-1.099237,-1.114504,-0.5038168,20.88235
1.286195,-0.02758789,0.02539063,0.8183594,-1.10687,-1.061069,-0.6870229,20.92941
1.295507,-0.02954102,0.0222168,0.8198242,-1.167939,-1.022901,-0.5267176,20.92941
1.304836,-0.0300293,0.02490234,0.8095703,-1.152672,-1.19084,-0.3664122,20.92941
1.314226,-0.03393555,0.02368164,0.8178711,-1.152672,-1.122137,-0.519084,20.83529
1.335222,-0.03320313,0.02246094,0.8220215,-1.068702,-0.9083969,-0.3816794,20.92941
1.344837,-0.03466797,0.02978516,0.8161621,-1.145038,-1.305344,-0.4122138,20.83529
1.354225,-0.03442383,0.02709961,0.8132324,-1.137405,-1.183206,-0.5496183,20.92941
1.363538,-0.03613281,0.02197266,0.8115234,-1.045802,-1.137405,-0.5343512,20.88235
1.372897,-0.03076172,0.02270508,0.817627,-1.160305,-1.122137,-0.6793893,20.92941
1.382253,-0.02661133,0.02392578,0.822998,-1.244275,-1.038168,-0.6030535,20.92941
1.391509,-0.03173828,0.02441406,0.8095703,-1.053435,-1.015267,-0.5648855,21.07059
1.400832,-0.03344727,0.01782227,0.8234863,-1.152672,-1.091603,-0.519084,20.92941
1.410184,-0.0300293,0.02441406,0.8066406,-1.29771,-1.122137,-0.4045802,20.88235
1.419499,-0.03662109,0.02368164,0.8190918,-1.236641,-0.8854962,-0.3053435,20.97647
1.440696,-0.03515625,0.02587891,0.8146973,-1.198473,-1.091603,-0.4732824,20.88235
1.450255,-0.03540039,0.02612305,0.831543,-1.312977,-0.9847328,-0.740458,20.97647
1.459555,-0.03588867,0.02246094,0.8181152,-1.053435,-1.045802,-0.4732824,21.02353
1.468994,-0.02758789,0.02514648,0.8120117,-1.290076,-1.183206,-0.480916,20.83529
1.478349,-0.02929688,0.02172852,0.8271484,-1.198473,-1.183206,-0.5419847,20.92941
1.487653,-0.02880859,0.02587891,0.8166504,-1.267176,-1.152672,-0.3740458,20.92941
1.496964,-0.0300293,0.01953125,0.8215332,-1.10687,-0.961832,-0.610687,20.88235
1.50629,-0.03295898,0.01977539,0.8190918,-1.221374,-1.267176,-0.3816794,20.92941
1.515539,-0.02807617,0.02319336,0.8217773,-1.099237,-0.9160305,-0.610687,20.92941
1.524893,-0.03125,0.02319336,0.8103027,-1.114504,-1,-0.6641222,20.97647
1.546246,-0.02685547,0.02539063,0.8120117,-0.9160305,-1.206107,-0.4351145,20.83529
1.555816,-0.03369141,0.03051758,0.8181152,-1.160305,-1.282443,-0.519084,20.88235
1.565194,-0.03393555,0.0234375,0.8203125,-1.091603,-1.244275,-0.4580153,20.83529
1.57457,-0.03540039,0.02026367,0.8251953,-1.267176,-1.053435,-0.4427481,20.78824
1.583943,-0.02905273,0.02197266,0.8217773,-1.022901,-1.236641,-0.4351145,20.92941
1.593266,-0.03417969,0.02661133,0.8225098,-1.198473,-0.9541985,-0.648855,20.97647
1.602603,-0.02880859,0.02368164,0.8120117,-1.068702,-1.122137,-0.4961832,20.97647
1.611924,-0.03540039,0.02270508,0.822998,-1.251908,-1.145038,-0.4503817,20.92941
1.62128,-0.03149414,0.02563477,0.8137207,-1.236641,-1.053435,-0.3358779,20.88235
1.630609,-0.03051758,0.03198242,0.8166504,-1.229008,-1.10687,-0.7633588,20.92941
1.652103,-0.03100586,0.02392578,0.8239746,-1.091603,-1.038168,-0.4732824,20.88235
1.661593,-0.02978516,0.02392578,0.8220215,-0.961832,-1.19084,-0.5038168,20.88235
1.671025,-0.03540039,0.02172852,0.8251953,-0.9389313,-1.183206,-0.3816794,20.92941
1.680406,-0.03173828,0.02075195,0.8190918,-1.221374,-1.198473,-0.4580153,20.92941
1.689728,-0.03515625,0.02124023,0.8161621,-0.9465649,-1.099237,-0.4961832,20.88235
1.69907,-0.03051758,0.02978516,0.8208008,-1.19084,-1.076336,-0.5419847,20.83529
1.708362,-0.03198242,0.02563477,0.8137207,-1.259542,-1.259542,-0.4045802,20.92941
1.717682,-0.03515625,0.02758789,0.8181152,-1.236641,-1.198473,-0.6412213,20.97647
1.727002,-0.03076172,0.02563477,0.8161621,-1.183206,-0.9389313,-0.5419847,20.88235
1.736333,-0.0390625,0.02172852,0.8149414,-1.167939,-1.198473,-0.5648855,21.02353
1.757973,-0.02514648,0.02612305,0.8251953,-1.19084,-1.152672,-0.5343512,20.92941
1.767574,-0.03100586,0.02319336,0.8129883,-1.320611,-1.282443,-0.5267176,20.97647
1.777005,-0.02587891,0.02050781,0.8183594,-1.236641,-1.312977,-0.3587786,20.88235
1.786419,-0.0300293,0.02661133,0.8200684,-1.053435,-1.290076,-0.6564885,20.97647
1.795745,-0.03100586,0.02490234,0.8129883,-1.022901,-1.091603,-0.6412213,20.92941
1.805063,-0.03613281,0.02563477,0.8193359,-1.229008,-1.19084,-0.4198473,20.83529
1.814376,-0.03149414,0.02954102,0.8188477,-0.9770992,-1.145038,-0.6183206,20.97647
1.823678,-0.03979492,0.02929688,0.8217773,-1.244275,-1.175573,-0.3969466,20.92941
1.832999,-0.02929688,0.02636719,0.8205566,-1.091603,-1.045802,-0.4198473,20.88235
1.84237,-0.02709961,0.02416992,0.8212891,-1.167939,-1.061069,-0.3740458,20.97647
1.864216,-0.03125,0.02075195,0.8239746,-1.251908,-1.236641,-0.5038168,20.83529
1.873839,-0.02929688,0.02514648,0.8261719,-1.099237,-1.038168,-0.4885496,20.83529
1.883294,-0.02832031,0.02832031,0.8181152,-1.030534,-1,-0.4503817,20.92941
1.892751,-0.02758789,0.02416992,0.822998,-1.015267,-1.145038,-0.5038168,20.92941
1.90203,-0.02954102,0.02807617,0.8164063,-1.335878,-1.030534,-0.5572519,20.97647
1.911346,-0.0300293,0.02294922,0.8188477,-1.259542,-1.244275,-0.3587786,21.02353
1.920718,-0.03051758,0.02416992,0.8210449,-0.9770992,-1.167939,-0.2671756,21.02353
1.930035,-0.02856445,0.01904297,0.8171387,-1.045802,-1.152672,-0.6259542,20.97647
1.939316,-0.0378418,0.02075195,0.8129883,-1.183206,-1.091603,-0.5267176,20.92941
1.948648,-0.02783203,0.02197266,0.8193359,-1.129771,-1.145038,-0.6717557,20.92941
