time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
6.679932,-0.01167969,0.01571289,1.004719,-0.05599999,-0.05802441,-0.1527317
6.699937,-0.01851562,0.0171936,0.995943,0.06595123,0.03343904,0.2740976
6.719935,-0.01973633,0.01573181,0.9932295,-0.1474634,0.1249025,0.06068292
6.739935,-0.02071289,0.022807,0.9957167,-0.08648777,-0.08851218,0.06068292
6.759928,-0.01290039,0.0152478,1.003233,0.004975557,-0.05802441,-0.1527317
6.779937,-0.01607422,0.02109192,0.9988562,-0.2694147,-0.08851218,-0.000292659
6.809009,-0.01509766,0.02084473,1.003473,-0.08648777,0.1858781,-0.09175611
6.823007,-0.01753906,0.02181763,1.002053,0.06595123,0.03343904,-0.06126827
6.839936,-0.01802734,0.02037354,1.002944,-0.1474634,0.09441471,-0.1527317
6.859929,-0.01558594,0.01231018,1.002494,-0.05599999,0.06392682,-0.09175611
6.879937,-0.01729492,0.01766418,1.008084,-0.02551222,0.06392682,0.03019512
6.899933,-0.01167969,0.01769897,0.9963905,0.03546345,-0.1799756,-0.1222439
6.91993,-0.01900391,0.01231079,1.002198,-0.1474634,-0.1494877,-0.2441951
6.939933,-0.01680664,0.01791443,0.9992922,0.03546345,-0.119,0.09117073
6.959934,-0.01753906,0.01743103,1.004947,-0.1779512,-0.1799756,-0.03078049
6.979933,-0.007773437,0.02306092,1.002484,-0.02551222,0.1249025,0.06068292
7.009108,-0.01753906,0.01695007,1.008821,-0.02551222,0.3078293,-0.06126827
7.023175,-0.01607422,0.01865234,1.006409,0.1269268,0.002951264,-0.03078049
7.039939,-0.01460937,0.01572571,1.005665,-0.1169757,0.3688049,-0.000292659
7.059935,-0.01949219,0.01866333,0.9976202,0.03546345,-0.271439,-0.1527317
7.079932,-0.0177832,0.01328918,0.994707,-0.05599999,-0.271439,-0.1527317
7.099936,-0.01753906,0.0186499,1.005949,0.096439,-0.271439,-0.09175611
7.119932,-0.01485351,0.01790954,1.001002,0.03546345,-0.05802441,-0.03078049
7.139934,-0.02461914,0.02034546,1.000035,-0.1169757,0.1858781,0.09117073
7.159935,-0.01412109,0.01793274,1.001776,-0.02551222,0.2468537,-0.06126827
7.179933,-0.01583008,0.01619934,1.009844,-0.05599999,0.002951264,-0.09175611
7.209366,-0.01998047,0.02450684,0.9995898,0.004975557,0.06392682,-0.09175611
7.223452,-0.02144531,0.01840637,1.012187,-0.08648777,-0.1494877,-0.09175611
7.239936,-0.02266602,0.01522949,0.9966411,0.096439,-0.119,0.03019512
7.259937,-0.01436523,0.02597534,1.002957,-0.02551222,0.06392682,-0.03078049
7.279936,-0.01167969,0.01670654,1.005884,0.03546345,0.2163659,0.03019512
7.299935,-0.01290039,0.01939026,1.003486,-0.208439,-0.05802441,-0.09175611
7.319931,-0.0165625,0.02158386,1.008324,-0.08648777,0.03343904,0.1216585
7.33993,-0.01216797,0.02377808,0.9998149,0.06595123,-0.05802441,-0.03078049
7.359933,-0.01583008,0.01499451,0.9985584,-0.08648777,-0.05802441,0.09117073
7.379935,-0.01436523,0.01255554,1.001744,0.06595123,0.09441471,0.03019512
7.409472,-0.01924805,0.02281372,1.005936,-0.08648777,-0.1494877,0.09117073
7.423562,-0.0153418,0.02598022,0.9951622,0.03546345,-0.4543658,-0.09175611
7.439942,-0.01363281,0.02133057,1.007108,-0.1169757,-0.1494877,-0.03078049
7.459934,-0.01192383,0.01816345,1.008103,-0.02551222,-0.02753651,0.03019512
7.479938,-0.01729492,0.02085327,0.9973659,0.004975557,0.09441471,-0.2441951
7.499934,-0.0153418,0.0140155,1.001258,0.096439,-0.3933902,-0.09175611
7.519933,-0.01631836,0.01889587,1.005892,-0.1474634,0.002951264,-0.09175611
7.539929,-0.01973633,0.0179248,1.002218,0.06595123,0.09441471,0.09117073
7.559934,-0.01314453,0.02037231,0.9930057,0.06595123,-0.08851218,-0.1832195
7.57993,-0.01973633,0.02182617,1.005909,0.06595123,0.1858781,-0.000292659
7.609717,-0.01167969,0.02084045,0.9947058,0.1269268,0.002951264,0.06068292
7.623804,-0.01509766,0.01645447,1.001519,0.004975557,-0.02753651,-0.1527317
7.639937,-0.01241211,0.01669739,1.002739,0.004975557,0.06392682,0.09117073
7.659939,-0.01583008,0.02109924,0.999085,0.1269268,-0.1494877,-0.1222439
7.679932,-0.01485351,0.02230957,0.9942111,-0.1474634,-0.119,-0.2137073
7.699939,-0.007773437,0.01890381,0.9964364,0.06595123,-0.05802441,-0.2441951
7.719938,-0.01924805,0.01158081,1.009798,0.096439,0.2773415,-0.1222439
7.739933,-0.0177832,0.012547,0.9941882,0.004975557,0.03343904,0.1826341
7.759938,-0.01827148,0.01328186,1.003724,-0.2389269,-0.02753651,0.06068292
7.779931,-0.01167969,0.02133728,1.00202,-0.1474634,-0.1494877,-0.06126827
7.809823,-0.0255957,0.01913696,1.000809,0.1269268,0.09441471,-0.03078049
7.823975,-0.01851562,0.02061829,1.001447,-0.05599999,-0.02753651,-0.1832195
7.839937,-0.02022461,0.01744751,0.9961336,0.06595123,0.09441471,-0.09175611
7.859939,-0.01705078,0.01768066,0.9944438,-0.02551222,0.06392682,-0.03078049
7.879929,-0.01290039,0.01304199,1.001727,-0.08648777,0.3078293,0.06068292
7.899942,-0.01851562,0.01889404,1.003708,-0.05599999,0.06392682,-0.03078049
7.919936,-0.01485351,0.01817017,1.004938,0.06595123,-0.2104634,-0.06126827
7.939933,-0.01412109,0.02110229,1.001073,0.096439,-0.1494877,-0.1222439
7.959935,-0.01753906,0.02012146,0.9956645,0.06595123,0.002951264,-0.000292659
7.97993,-0.01558594,0.01914307,0.997877,-0.1169757,-0.08851218,0.1521463
8.010129,-0.01583008,0.01938416,1.001039,0.03546345,-0.02753651,-0.000292659
